BATF	FOXO3	1
BATF	FOXP3	1
BATF	FOXS1	1
BATF	GATA3	1
BATF	IKZF1	1
BATF	IRF2	1
BATF	IRF4	1
BATF	JUN	1
BATF	JUNB	1
BATF	MAF	1
BATF	MAFB	1
BATF	MAFG	1
BATF	MAFK	1
BATF	MYC	1
BATF	NFATC2	1
BATF	NFIL3	1
BATF	NR4A1	1
BATF	NRL	1
BATF	PAX5	1
BATF	POU2F1	1
BATF	POU2F2	1
BATF	PRDM1	1
BATF	REL	1
BATF	RELA	1
BATF	RORC	1
BATF	RUNX1	1
BATF	RUNX3	1
BATF	SOX17	1
BATF	SOX2	1
BATF	SPIB	1
BATF	STAT1	1
BATF	STAT4	1
BATF	STAT5A	1
BATF	STAT5B	1
BATF	STAT6	1
BATF	TCF7	1
BATF	USF1	1
BATF3	ATF2	1
BATF3	ATF3	1
BATF3	ATF7	1
BATF3	BACH1	1
BATF3	BACH2	1
BATF3	BATF	1
BATF3	CEBPB	1
BATF3	CEBPG	1
BATF3	CREB5	1
BATF3	FOS	1
BATF3	FOSL1	1
BATF3	FOXP3	1
BATF3	IRF1	1
BATF3	IRF2	1
BATF3	IRF4	1
BATF3	IRF5	1
BATF3	IRF8	1
BATF3	JUN	1
BATF3	JUNB	1
BATF3	JUND	1
BATF3	MAFB	1
BATF3	MAFF	1
BATF3	MAFG	1
BATF3	NFIL3	1
BATF3	SPIB	1
BATF3	STAT3	1
BATF3	TCF4	1
BCL11B	BCL11A	1
BCL11B	BCL6	1
BCL11B	CUX1	1
BCL11B	EOMES	1
BCL11B	ETS1	1
BCL11B	ETV1	1
BCL11B	FOXP1	1
BCL11B	FOXP2	1
BCL11B	GATA3	1
BCL11B	HMGA1	1
BCL11B	LHX6	1
BCL11B	NR2F2	1
BCL11B	OTX2	1
BCL11B	PAX5	1
BCL11B	PAX6	1
BCL11B	POU3F3	1
BCL11B	RORB	1
BCL11B	RUNX3	1
BCL11B	SATB1	1
BCL11B	SOX5	1
BCL11B	TBR1	1
BCL6	BCL11A	1
BCL6	CEBPD	1
BCL6	EOMES	1
BCL6	ESR1	1
BCL6	FOXP1	1
BCL6	MEF2B	1
BCL6	MYBL1	1
BCL6	MYC	1
BCL6	NR4A1	1
BCL6	SPIB	1
BCL6	TCF12	1
BCL6	TCF7L2	1
BCL6B	BCL11A	1
BCL6B	BCL11B	1
BCL6B	BCL6	1
BCL6B	DMRT1	1
BCL6B	ETV5	1
BCL6B	FOS	1
BCL6B	LHX1	1
BCL6B	PAX7	1
BCL6B	POU3F1	1
BCL6B	POU3F2	1
BCL6B	RXRG	1
BCL6B	SOHLH2	1
BCL6B	SOX18	1
BCL6B	TCF7L2	1
BHLHE22	BCL11A	1
BHLHE22	BHLHE23	1
BHLHE22	EOMES	1
BHLHE22	LHX1	1
BHLHE22	NHLH2	1
BHLHE22	NKX2-2	1
BHLHE22	PAX2	1
BHLHE22	PAX6	1
BHLHE22	POU3F2	1
BHLHE22	POU4F1	1
BHLHE22	PTF1A	1
BHLHE22	RORB	1
BHLHE22	SOX5	1
BHLHE22	TBR1	1
BHLHE22	VSX1	1
BHLHE40	ATF3	1
BHLHE40	BMAL1	1
BHLHE40	CEBPB	1
BHLHE40	CLOCK	1
BHLHE40	CREB1	1
BHLHE40	E2F1	1
BHLHE40	E2F6	1
BHLHE40	EPAS1	1
BHLHE40	ESRRA	1
BHLHE40	FOS	1
BHLHE40	FOSL2	1
BHLHE40	JUN	1
BHLHE40	KLF10	1
BHLHE40	NFIL3	1
BHLHE40	NPAS2	1
BHLHE40	NR1D2	1
BHLHE40	NR4A2	1
BHLHE40	RORA	1
BHLHE40	RORB	1
BHLHE40	RORC	1
BHLHE40	RUNX1	1
BHLHE40	RXRA	1
BHLHE40	STAT3	1
BHLHE40	TCF3	1
BHLHE40	TEF	1
BHLHE40	TP53	1
BHLHE40	USF1	1
BHLHE40	ZFX	1
BHLHE41	BACH2	1
BHLHE41	BHLHE40	1
BHLHE41	BMAL1	1
BHLHE41	CEBPA	1
BHLHE41	CEBPB	1
BHLHE41	CLOCK	1
BHLHE41	EPAS1	1
BHLHE41	FOXO3	1
BHLHE41	GFI1	1
BHLHE41	MYOD1	1
BHLHE41	NFIL3	1
BHLHE41	NPAS2	1
BHLHE41	NR1D1	1
BHLHE41	NR1D2	1
BHLHE41	NR2F1	1
BHLHE41	REL	1
BHLHE41	RORA	1
BHLHE41	RORB	1
BHLHE41	RORC	1
BHLHE41	SNAI1	1
BHLHE41	TEF	1
BMAL1	CLOCK	1
BMAL1	CREB1	1
BMAL1	ESR1	1
BMAL1	MYC	1
BMAL1	PPARA	1
BMAL1	RXRA	1
BNC2	IRF4	1
BNC2	PAX1	1
BNC2	TRPS1	1
CDX1	ATOH1	1
CDX1	CDX2	1
CDX1	FOXA2	1
CDX1	GATA4	1
CDX1	HNF1A	1
CDX1	HNF4A	1
CDX1	KLF5	1
CDX1	LEF1	1
CDX1	MEIS1	1
CDX1	MSGN1	1
CDX1	POU5F1	1
CDX1	SOX2	1
CDX2	EOMES	1
CDX2	ESR1	1
CDX2	FOXA2	1
CDX2	GATA4	1
CDX2	HNF1A	1
CDX2	HNF1B	1
CDX2	MYC	1
CDX2	PAX6	1
CDX2	PBX1	1
CDX2	POU3F4	1
CDX2	RELA	1
CDX2	TBX6	1
CDX2	ZNF410	1
CDX4	TBX6	1
CEBPA	CEBPG	1
CEBPA	CTCF	1
CEBPA	FLI1	1
CEBPA	FOXC1	1
CEBPA	GATA4	1
CEBPA	HNF1A	1
CEBPA	MYC	1
CEBPA	NFE2	1
CEBPA	SIX1	1
CEBPA	TCF7L2	1
CEBPB	AR	1
CEBPB	ATF3	1
CEBPB	ATF4	1
CEBPB	ATF6	1
CEBPB	BCL6	1
CEBPB	CEBPA	1
CEBPB	CEBPD	1
CEBPB	CEBPG	1
CEBPB	CREB1	1
CEBPB	CTCF	1
CEBPB	E2F1	1
CEBPB	E2F4	1
CEBPB	EBF1	1
CEBPB	EBF2	1
CEBPB	ESR1	1
CEBPB	ETS1	1
CEBPB	ETS2	1
CEBPB	FOS	1
CEBPB	FOSL1	1
CEBPB	FOXA2	1
CEBPB	FOXG1	1
CEBPB	FOXO1	1
CEBPB	FOXO3	1
CEBPB	GATA1	1
CEBPB	GATA2	1
CEBPB	GATA3	1
CEBPB	GATA4	1
CEBPB	HMGA1	1
CEBPB	HNF1A	1
CEBPB	HNF4A	1
CEBPB	HSF1	1
CEBPB	IRF2	1
CEBPB	IRF4	1
CEBPB	IRF7	1
CEBPB	JUN	1
CEBPB	KLF4	1
CEBPB	KLF5	1
CEBPB	KLF6	1
CEBPB	KLF9	1
CEBPB	MAF	1
CEBPB	MAFB	1
CEBPB	MAFF	1
CEBPB	MAFK	1
CEBPB	MEF2A	1
CEBPB	MEF2C	1
CEBPB	MYC	1
CEBPB	NFE2L2	1
CEBPB	NFIC	1
CEBPB	NR2F1	1
CEBPB	NR2F2	1
CEBPB	NR4A1	1
CEBPB	NRF1	1
CEBPB	NRL	1
CEBPB	PAX5	1
CEBPB	PAX6	1
CEBPB	PGR	1
CEBPB	PPARA	1
CEBPB	PPARD	1
CEBPB	RARB	1
CEBPB	RELA	1
CEBPB	RUNX2	1
CEBPB	RUNX3	1
CEBPB	RXRA	1
CEBPB	SIX1	1
CEBPB	SMAD3	1
CEBPB	SMAD4	1
CEBPB	SOX2	1
CEBPB	SP1	1
CEBPB	SP3	1
CEBPB	SREBF1	1
CEBPB	SREBF2	1
CEBPB	STAT1	1
CEBPB	STAT5A	1
CEBPB	TCF12	1
CEBPB	TEAD4	1
CEBPB	TFDP1	1
CEBPB	USF1	1
CEBPB	VENTX	1
CEBPB	ZNF143	1
CEBPB	ZNF274	1
CEBPD	CEBPA	1
CEBPD	CREB1	1
CEBPD	ESR1	1
CEBPD	KLF6	1
CEBPD	MYC	1
CEBPD	RXRA	1
CEBPE	ATF3	1
CEBPE	ATF4	1
CEBPE	BATF	1
CEBPE	CEBPA	1
CEBPE	CEBPD	1
CEBPE	CEBPG	1
CEBPE	ETV6	1
CEBPE	FOS	1
CEBPE	FOSL1	1
CEBPE	GATA1	1
CEBPE	GATA2	1
CEBPE	GATA3	1
CEBPE	GFI1	1
CEBPE	GFI1B	1
CEBPE	IKZF1	1
CEBPE	IRF4	1
CEBPE	IRF8	1
CEBPE	JUN	1
CEBPE	KLF1	1
CEBPE	NFIL3	1
CEBPE	NR3C1	1
CEBPE	NRL	1
CEBPE	PAX5	1
CEBPE	RARA	1
CEBPE	RUNX1	1
CEBPE	RXRA	1
CEBPE	SPI1	1
CEBPE	USF1	1
CEBPG	HNF1B	1
CLOCK	MYC	1
CREB1	ATF7	1
CREB1	CEBPA	1
CREB1	CEBPG	1
CREB1	CLOCK	1
CREB1	CREB3L1	1
CREB1	CTCF	1
CREB1	ESR1	1
CREB1	FOXA2	1
CREB1	GLI2	1
CREB1	HMGA1	1
CREB1	HNF1A	1
CREB1	HNF1B	1
CREB1	IRF3	1
CREB1	MEF2A	1
CREB1	MITF	1
CREB1	MYC	1
CREB1	NFIC	1
CREB1	NR4A1	1
CREB1	PBX1	1
CREB1	RARG	1
CREB1	RXRA	1
CREB1	SATB1	1
CREB1	SOX5	1
CREB1	TCF12	1
CREB1	TCF7L2	1
CREB3	ATF6	1
CREB3	CEBPG	1
CREB3	CREB1	1
CREB3	CREB3L1	1
CREB3	CREB5	1
CREB3	FOXP2	1
CREB3	JUN	1
CREB3	MYC	1
CREB3	NFE2L2	1
CREB3	POU2F1	1
CREB3	POU2F2	1
CREB3	RELA	1
CREB3L2	ATF4	1
CREB3L2	ATF6	1
CREB3L2	CREB1	1
CREB3L2	CREB3	1
CREB3L2	CREB3L1	1
CREB3L2	CREB5	1
CREB3L4	ATF4	1
CREB3L4	CREB1	1
CREB3L4	CREB3	1
CREB3L4	CREB3L1	1
CREB3L4	CREB3L2	1
CREB3L4	CREB5	1
CREB3L4	JUN	1
CREB3L4	POU2F1	1
CREB3L4	RELA	1
CREB3L4	SPDEF	1
CREB5	ATF7	1
CREB5	BACH1	1
CREB5	CEBPD	1
CREB5	CEBPG	1
CREB5	CREB1	1
CREB5	CREB3L1	1
CREB5	JUN	1
CREM	ATF3	1
CREM	ATF4	1
CREM	CEBPB	1
CREM	CREB1	1
CREM	CREB3	1
CREM	CREB3L1	1
CREM	CREB3L2	1
CREM	CREB3L4	1
CREM	CREB5	1
CREM	EGR3	1
CREM	FOS	1
CREM	JUN	1
CREM	JUNB	1
CREM	MAFF	1
CREM	NFATC2	1
CREM	NFIL3	1
CREM	NR4A1	1
CREM	NR4A2	1
CREM	SP1	1
CTCF	TFAP2A	1
CTCFL	CTCF	1
CTCFL	MYC	1
CUX1	DLX5	1
CUX1	EOMES	1
CUX1	ETV1	1
CUX1	ETV6	1
CUX1	FOXP1	1
CUX1	FOXP2	1
CUX1	PAX6	1
CUX1	POU3F3	1
CUX1	RELA	1
CUX1	RORB	1
CUX1	SATB1	1
CUX1	SOX5	1
CUX1	STAT1	1
CUX1	TBR1	1
CUX2	BCL11B	1
CUX2	EOMES	1
CUX2	ETV1	1
CUX2	FEZF2	1
CUX2	FOXG1	1
CUX2	FOXP2	1
CUX2	LHX6	1
CUX2	NEUROG2	1
CUX2	PAX6	1
CUX2	POU3F2	1
CUX2	POU3F3	1
CUX2	RFX3	1
CUX2	RORB	1
CUX2	SATB1	1
CUX2	SOX5	1
CUX2	TBR1	1
CUX2	TCF4	1
DBP	BATF	1
DBP	BATF3	1
DBP	BHLHE40	1
DBP	BHLHE41	1
DBP	BMAL1	1
DBP	CEBPA	1
DBP	CLOCK	1
DBP	HLF	1
DBP	NPAS2	1
DBP	NR1D1	1
DBP	NR1D2	1
DBP	TCF3	1
DBP	TEF	1
DLX2	ASCL1	1
DLX2	BATF	1
DLX2	BCL11B	1
DLX2	DLX5	1
DLX2	EGR1	1
DLX2	EOMES	1
DLX2	FEZF2	1
DLX2	FOXC1	1
DLX2	FOXG1	1
DLX2	FOXH1	1
DLX2	FOXS1	1
DLX2	HES5	1
DLX2	JUN	1
DLX2	LEF1	1
DLX2	LHX5	1
DLX2	LHX6	1
DLX2	LHX9	1
DLX2	LMX1A	1
DLX2	MEIS2	1
DLX2	NEUROD1	1
DLX2	NEUROD2	1
DLX2	NEUROG1	1
DLX2	NEUROG2	1
DLX2	NKX3-2	1
DLX2	NR2E1	1
DLX2	NR2F2	1
DLX2	OLIG1	1
DLX2	OLIG2	1
DLX2	PAX5	1
DLX2	PAX6	1
DLX2	PAX9	1
DLX2	POU3F2	1
DLX2	POU3F3	1
DLX2	POU3F4	1
DLX2	POU4F1	1
DLX2	PROX1	1
DLX2	RUNX1	1
DLX2	RUNX2	1
DLX2	SIX3	1
DLX2	SMAD4	1
DLX2	SOX1	1
DLX2	SOX11	1
DLX2	SOX17	1
DLX2	SOX2	1
DLX2	SOX4	1
DLX2	SOX5	1
DLX2	SOX6	1
DLX2	SOX9	1
DLX2	SP8	1
DLX2	SP9	1
DLX2	TBR1	1
DLX5	ALX4	1
DLX5	TFAP2A	1
DMBX1	OTX2	1
DMBX1	PAX2	1
DMRT1	ESR1	1
DMRT1	FOXL2	1
DMRT1	GATA4	1
DMRT1	HNF1A	1
DMRT1	LHX1	1
DMRT1	SOX5	1
DMRT1	SOX6	1
DMRT1	SRY	1
DMRT3	BHLHE22	1
DMRT3	DMRTA1	1
DMRT3	FOXL2	1
DMRT3	LHX1	1
DMRT3	LMX1B	1
DPRX	DUX4	1
DPRX	DUXA	1
DUX4	CTCF	1
DUX4	TBX4	1
E2F1	AR	1
E2F1	CEBPA	1
E2F1	CEBPD	1
E2F1	CREB1	1
E2F1	CTCF	1
E2F1	CUX1	1
E2F1	E2F2	1
E2F1	E2F4	1
E2F1	E2F6	1
E2F1	ESR1	1
E2F1	ETS1	1
E2F1	FOXO1	1
E2F1	FOXP3	1
E2F1	GATA1	1
E2F1	GATA2	1
E2F1	JUN	1
E2F1	KLF4	1
E2F1	KLF6	1
E2F1	MYC	1
E2F1	NFYA	1
E2F1	NR2F2	1
E2F1	PAX2	1
E2F1	PAX5	1
E2F1	RELA	1
E2F1	SP2	1
E2F1	STAT1	1
E2F1	TCF12	1
E2F1	TFAP2A	1
E2F1	TFDP1	1
E2F1	TP73	1
E2F1	ZBTB14	1
E2F1	ZFX	1
E2F1	ZNF148	1
E2F2	E2F4	1
E2F2	E2F6	1
E2F2	ETS1	1
E2F2	GATA1	1
E2F2	MYC	1
E2F2	TCF4	1
E2F2	TFDP1	1
E2F2	TP73	1
E2F2	ZBTB17	1
E2F3	BCL6	1
E2F3	E2F1	1
E2F3	E2F2	1
E2F3	E2F4	1
E2F3	E2F6	1
E2F3	E2F7	1
E2F3	ETS1	1
E2F3	JUN	1
E2F3	KLF5	1
E2F3	MYC	1
E2F3	MYCN	1
E2F3	PPARG	1
E2F3	SP1	1
E2F3	TFDP1	1
E2F3	TFE3	1
E2F3	TP53	1
E2F3	USF1	1
E2F4	CEBPA	1
E2F4	CREB1	1
E2F4	CTCF	1
E2F4	E2F6	1
E2F4	ESR1	1
E2F4	MYC	1
E2F4	TCF12	1
E2F4	TCF7L2	1
E2F6	CTCF	1
E2F6	HOXC9	1
E2F6	MYC	1
E2F6	TCF12	1
E2F6	ZBTB33	1
E2F7	E2F1	1
E2F7	E2F2	1
E2F7	E2F4	1
E2F7	ETS1	1
E2F7	TFDP1	1
E2F8	E2F1	1
E2F8	E2F2	1
E2F8	E2F3	1
E2F8	E2F4	1
E2F8	E2F6	1
E2F8	E2F7	1
E2F8	MEIS1	1
E2F8	TFDP1	1
E2F8	TP53	1
EBF1	BCL11A	1
EBF1	BCL11B	1
EBF1	BCL6	1
EBF1	CEBPA	1
EBF1	CEBPD	1
EBF1	CTCF	1
EBF1	ETS1	1
EBF1	ETV3	1
EBF1	ETV6	1
EBF1	FOXD1	1
EBF1	FOXG1	1
EBF1	FOXO1	1
EBF1	FOXP1	1
EBF1	GATA1	1
EBF1	GATA2	1
EBF1	GATA3	1
EBF1	IKZF1	1
EBF1	IKZF3	1
EBF1	IRF4	1
EBF1	KLF5	1
EBF1	MEF2C	1
EBF1	MEIS2	1
EBF1	MYC	1
EBF1	NFIB	1
EBF1	PAX2	1
EBF1	PAX5	1
EBF1	PAX6	1
EBF1	PBX1	1
EBF1	POU2F2	1
EBF1	PRDM1	1
EBF1	RUNX3	1
EBF1	RXRA	1
EBF1	SATB1	1
EBF1	SPIB	1
EBF1	STAT5A	1
EBF1	TBX1	1
EBF1	TCF12	1
EBF1	TCF4	1
EBF1	ZNF143	1
EBF1	ZNF384	1
EBF2	SIX1	1
EBF3	EBF2	1
EGR1	ASCL1	1
EGR1	ATF1	1
EGR1	ATF2	1
EGR1	ATF3	1
EGR1	BHLHE40	1
EGR1	BMAL1	1
EGR1	CEBPA	1
EGR1	CEBPB	1
EGR1	CEBPD	1
EGR1	CLOCK	1
EGR1	CREB1	1
EGR1	E2F1	1
EGR1	E2F4	1
EGR1	EBF1	1
EGR1	EGR2	1
EGR1	EGR3	1
EGR1	EGR4	1
EGR1	ELK1	1
EGR1	ELK4	1
EGR1	ESR1	1
EGR1	ESR2	1
EGR1	ETS1	1
EGR1	ETS2	1
EGR1	ETV5	1
EGR1	FOS	1
EGR1	FOSL1	1
EGR1	FOSL2	1
EGR1	FOXA1	1
EGR1	FOXO1	1
EGR1	FOXO3	1
EGR1	GABPA	1
EGR1	GATA1	1
EGR1	GATA2	1
EGR1	GATA3	1
EGR1	GFI1	1
EGR1	HEY1	1
EGR1	IRF1	1
EGR1	IRF6	1
EGR1	IRF7	1
EGR1	IRF9	1
EGR1	JUN	1
EGR1	JUNB	1
EGR1	JUND	1
EGR1	KLF4	1
EGR1	KLF5	1
EGR1	LEF1	1
EGR1	MAFB	1
EGR1	MAFF	1
EGR1	MEF2A	1
EGR1	MEF2D	1
EGR1	MYC	1
EGR1	NFAT5	1
EGR1	NFATC2	1
EGR1	NFIC	1
EGR1	NFYA	1
EGR1	NFYB	1
EGR1	NKX2-5	1
EGR1	NKX3-2	1
EGR1	NPAS4	1
EGR1	NR2E1	1
EGR1	NR2F2	1
EGR1	NR4A1	1
EGR1	NR4A2	1
EGR1	NR5A1	1
EGR1	PAX3	1
EGR1	PAX7	1
EGR1	PGR	1
EGR1	POU3F2	1
EGR1	POU4F1	1
EGR1	POU4F2	1
EGR1	PPARA	1
EGR1	PPARG	1
EGR1	REL	1
EGR1	RELA	1
EGR1	REST	1
EGR1	RUNX1	1
EGR1	SIX1	1
EGR1	SMAD3	1
EGR1	SNAI1	1
EGR1	SOX2	1
EGR1	SOX9	1
EGR1	SP1	1
